pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_1,brand_2,num_puzzles,pieces_d1,pieces_d2,pieces_d3,pieces_d4,piece_count_pack,difficulty_rating_pack,w_pieces_diff_transformed,holdtime
Artifact Puzzles Kevin Sloan Migration Of Knowledge Artifact Puzzles Paul Bond The Yogi,513,310,1,1,Artifact,Artifact,2,823,0,0,0,823,1,-0.6103752234523904,7.097288569536169
Artifact Puzzles Giuseppe Castiglione Birds and Cherries Artifact Puzzles Gordon Barker Seaside,152,242,1,1,Artifact,Artifact,2,394,0,0,0,394,1,-1.6292439961626202,3.650342056512269
Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Justin Hillgrove Imps And Monsters,629,442,1,1,Artifact,Artifact,2,1071,0,0,0,1071,1,-0.18510857755664048,16.903311093139017
Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2,292,382,0,0,674,1,-0.20878153379589617,28.14760172718714
Artifact Puzzles Isabelle Plante La Connaissance Artifact Puzzles Jonik Wizards Workshop,379,358,1,1,Artifact,Artifact,2,737,0,0,0,737,1,-0.7784027196578971,11.589669977484734
Artifact Puzzles Fra Angelico Adoration Of The Magi Artifact Puzzles Eric Joyner Tiki Misadventure,208,540,2,1,Artifact,Artifact,2,540,208,0,0,748,1,-0.37281893367134744,13.066421519514757
Artifact Puzzles Van Gogh Bedroom In Arles Artifact Puzzles Bruegel Triumph of Death,347,361,2,2,Artifact,Artifact,2,0,708,0,0,708,2,0.30575904802010306,12.352701214804387
Artifact Puzzles Jonik Troll Toll Artifact Puzzles Eric Joyner Tiki Misadventure,365,540,1,1,Artifact,Artifact,2,905,0,0,0,905,1,-0.461053311273032,8.664076742948252
Artifact Puzzles APAK Islands Of Life Artifact Puzzles Tyukanov Uprising of the Sausages,165,360,1,3,Artifact,Artifact,2,165,0,360,0,525,2,0.07418381876371641,4.053116005995104
Davici Puzzles Mirage Davici Puzzles Golden Sun,250,240,1,1,DaVici,DaVici,2,490,0,0,0,490,1,-1.3517199948044027,2.942674351465139
Nautilus Puzzles Mandala Stones ,432,0,3,2,Nautilus,Nautilus,1,0,0,432,0,432,3,0.1454225667674366,10.055247003843576
Artifact Puzzles Some Enchanted Evening Artifact Puzzles Randal Spangler Fireside Fairytales,422,364,3,2,Artifact,Artifact,2,0,364,422,0,786,2,0.9691074697584203,66.80417513798908
Artifact Puzzles Haeckel Jellyfish Artifact Puzzles Matisse Flowers,198,166,1,1,Artifact,Artifact,2,364,0,0,0,364,1,-1.7254392242045709,72.23547362459298
Artifact Puzzles Eric Joyner Tiger Mountain Artifact Puzzles APAK Fruit of Dreams,189,175,1,1,Artifact,Artifact,2,364,0,0,0,364,1,-1.7254392242045709,14.739549320150196
Artifact Puzzles Bikaner Elephants Artifact Puzzles Raoul Dufy Boats,170,136,1,1,Artifact,Artifact,2,306,0,0,0,306,1,-1.9280985153147678,10.100598149270406
Artifact Puzzles - William Glackens Cape Cod Pier Artifact Puzzles Julius LeBlanc Stewart Yachting,139,319,2,2,Artifact,Artifact,2,0,458,0,0,458,2,-0.4417389153981614,19.071350571947697
Davici Puzzles Noahs Ark Davici Puzzles Wisteria Moon,210,250,1,1,DaVici,DaVici,2,460,0,0,0,460,1,-1.434089073189759,13.09794719693309
Artifact Puzzles Edward Hopper Nighthawks  Artifact Puzzles Richard Friend The Just Reproach,374,396,2,3,Artifact,Artifact,2,0,374,396,0,770,2,0.9090604780683892,26.872902499466168
DaVici Puzzles Delicious Snow DaVici Puzzles Doll House,150,240,1,1,DaVici,DaVici,2,390,0,0,0,390,1,-1.6417726350252178,32.39303050101728
Artifact Puzzles Rachell Sumpter Chinatown Quadtych ,1121,0,3,2,Artifact,Artifact,1,0,0,1121,0,1121,3,2.1297039204019153,34.66210467622987
Artifact Puzzles Randal Spangler Technology Meltdown Artifact Puzzles Little Seamaid,167,74,1,1,Artifact,Artifact,2,241,0,0,0,241,1,-2.1895004877478375,21.797950093291263
Artifact Puzzles Tyukanov Moon Artifact Puzzles Jim Flora Tenement K,300,436,2,2,Artifact,Artifact,2,0,736,0,0,736,2,0.3773984889153481,35.27815223873608
Artifact Puzzles Geoffrey Gersten Poker Tree Artifact Puzzles Rekunenko Charming Village,288,282,1,1,Artifact,Artifact,2,570,0,0,0,570,1,-1.1478048106078145,47.49924011647007
DaVici Puzzles Vladimir Zhdanov Lilac House DaVici Puzzles Sergey Adeev Day and Night,160,280,1,1,DaVici,DaVici,2,440,0,0,0,440,1,-1.4910736068099937,13.109563133491228
DaVici Puzzles Bathing Of The Colorful Dragon DaVici Puzzles Behind The Scenes (Aka Offstage),125,190,2,2,DaVici,DaVici,2,0,315,0,0,315,2,-1.007445388808925,12.705872050109884
Nautilus Puzzles  Prague Clock ,500,0,2,2,Nautilus,Nautilus,1,0,500,0,0,500,2,-0.2992575406712612,12.705872050109884
Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Kevin Sloan The Gift Arrives,456,344,2,1,Artifact,Artifact,2,344,456,0,0,800,1,0.08971624109099496,10.654677369878277
Artifact Puzzles Vikram Madan Social Distancing Ecru Puzzles Kristian Adam Galapalooga Bay,228,291,3,2,Artifact,Ecru,2,0,291,228,0,519,2,0.10375576059840895,29.33672148788883
Artifact Puzzles Joe Vaux Season Of The Rabbit Artifact Puzzles Justin Hillgrove Mad Tea Party,300,206,1,1,Artifact,Artifact,2,506,0,0,0,506,1,-1.3091995845600504,19.98817237627804
Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Justin Hillgrove Imps And Monsters,629,442,1,1,Artifact,Artifact,2,1071,0,0,0,1071,1,-0.18510857755664048,6.703672504628275
Artifact Puzzles Tyukanov Flying Bottle Artifact Puzzles Tom Kidd Dunne Estates,300,423,2,1,Artifact,Artifact,2,423,300,0,0,723,1,-0.2616869529220182,10.832871590359051
Artifact Puzzles Kandinsky Far Away Artifact Puzzles Tyson Grumm Slacking Pandas,232,224,1,1,Artifact,Artifact,2,456,0,0,0,456,1,-1.4453478521777758,27.019031951537382
Artifact Puzzles Kevin Sloan Migration Of Knowledge  Artifact Puzzles Gavin Watson Creature Comforts,513,322,1,1,Artifact,Artifact,2,835,0,0,0,835,1,-0.5879032961785265,50.81417758427826
Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2,360,0,0,0,360,1,-1.7386720108802862,29.980150853841007
Artifact Puzzles Karla Gerard By The Sea Artifact Puzzles Kevin Sloan Welcome To The Wilderness,356,418,1,2,Artifact,Artifact,2,356,418,0,0,774,1,-0.0020051809376233896,10.666079845714457
Artifact Puzzles Jonik Rapunzel Artifact Puzzles William Gropper Folklore Map,411,348,2,2,Artifact,Artifact,2,0,759,0,0,759,2,0.4348574575250299,10.821210484792026
Artifact Puzzles Renoir Oarsmen Artifact Puzzles Van Gogh Bedroom In Arles,297,347,2,1,Artifact,Artifact,2,347,297,0,0,644,1,-0.39842757364980713,10.63881286660838
Artifact Puzzles Hopwood-Wade Emu Afternoon Tea Artifact Puzzles Tomasz Pietrzyk Romeo And Juliet,346,424,1,1,Artifact,Artifact,2,770,0,0,0,770,1,-0.7124108592957237,26.93247307227244
Artifact Puzzles Daniel Merriam Man In The Moon Ecru Puzzles Nicole Gustafson The Bookkeeper,357,372,2,2,Artifact,Ecru,2,0,729,0,0,729,2,0.3596665515742241,39.92361369116834
Artifact Puzzles Edward Henry Potthast Brighton Beach Artifact Puzzles Van Gogh Boats,170,325,2,2,Artifact,Artifact,2,0,495,0,0,495,2,-0.3157778033900763,2.844562094413773
Artifact Puzzles Angie Rees The Skating Party Artifact Puzzles Vikram Madan North Star,505,480,2,2,Artifact,Artifact,2,0,985,0,0,985,2,0.944407864550166,15.667555062698982
Artifact Puzzles Kevin Sloan The Worrier Artifact Puzzles Martin Heade Two Hummingbirds At Nest,427,289,1,3,Artifact,Artifact,2,427,0,289,0,716,2,0.14266551146533152,9.686381594473264
Artifact Puzzles Edward Hopper Nighthawks  Artifact Puzzles Richard Friend The Just Reproach,374,396,2,3,Artifact,Artifact,2,0,374,396,0,770,2,0.9090604780683892,23.964376090893808
Artifact Puzzles Seurat Grande Jatte Artifact Puzzles Klimt The Kiss ,428,338,3,2,Artifact,Artifact,2,0,338,428,0,766,2,0.9340553574037946,34.78283554424293
Artifact Puzzles Geoffrey Gersten Poker Tree Artifact Puzzles Kevin Sloan Naughty Bird,288,270,1,2,Artifact,Artifact,2,288,270,0,0,558,1,-0.6009847524326032,19.7675727671554
Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,317,329,2,3,Artifact,Artifact,2,0,317,329,0,646,2,0.5593097396194932,16.8977910734933
Nautilus Puzzles Hello Angel Up ,450,0,2,2,Nautilus,Nautilus,1,0,450,0,0,450,2,-0.46988590532210667,16.820893041600453
Artifact Puzzles Monet Summer Artifact Puzzles Van Gogh De Sterrennacht,311,336,2,2,Artifact,Artifact,2,0,647,0,0,647,2,0.14266551146533152,68.01952558434839
Artifact Puzzles Daniel Merriam Flight of Scarlet Artifact Puzzles Tomasz Pietrzyk Red Towers,364,248,2,2,Artifact,Artifact,2,0,612,0,0,612,2,0.04426729577175574,24.5734720659264
Liberty Puzzles Damian Elwes Matisses Studio Ecru Puzzles Erin Hanson Layers Of Afternoon,483,287,3,3,Ecru,Liberty,2,0,0,770,0,770,3,1.276767640318198,14.797921852785462
Artifact Puzzles Dany Paragouteva Magic Carpet Artifact Puzzles Matte Stephens Central Park Fifth Avenue,305,439,2,3,Artifact,Artifact,2,0,305,439,0,744,2,0.8996325403251102,14.73185418774088
Artifact Puzzles Tyukanov Uprising of the Sausages Artifact Puzzles Karla Gerard Lively Landscape,360,221,3,1,Artifact,Artifact,2,221,0,360,0,581,2,0.15230244444040428,14.73185418774088
Liberty Puzzles Sue Coccia Frog ,498,0,3,2,Liberty,Liberty,1,0,0,498,0,498,3,0.4050304170046288,7.993421569459595
Artifact Puzzles Jethro Buck Wild Things ,539,0,3,2,Artifact,Artifact,1,0,0,539,0,539,3,0.5545796008442065,29.0064774361812
Liberty Puzzles Yulia Drobova Dry Martini Liberty Puzzles Pierre-Auguste Renoir Luncheon of the Boating Party,545,545,1,3,Liberty,Liberty,2,545,0,545,0,1090,2,1.15393154966205,28.78827655793359
Liberty Puzzles Susannah Mah Fong Two Koi Liberty Puzzles Ando Hiroshige Birds and Camellia Bushes in Flower,536,511,2,2,Liberty,Liberty,2,0,1047,0,0,1047,2,1.0698791954247606,8.857426523181319
Liberty Puzzles Linnea Pergola Florence ,591,0,2,2,Liberty,Liberty,1,0,591,0,0,591,2,-0.016640095406966617,5.9593022995744445
Wentworth Puzzles E. B. Watts Rabbit Heaven ,1000,0,2,2,Wentworth,Wentworth,1,0,1000,0,0,1000,2,0.9752504390137802,18.113806973811272
Liberty Puzzles Jan Davidson L.A. By Night Liberty Puzzles Gisbert Combaz La Libre Esthetique,588,528,2,3,Liberty,Liberty,2,0,588,528,0,1116,2,1.6684662186565613,48.04150828372405
Liberty Puzzles Linnea Pergola Portofino Italy Ecru Puzzles Allen Gilbert Cram Fishermans Cottage,630,158,2,2,Ecru,Liberty,2,0,788,0,0,788,2,0.5056258888555227,37.93446653972429
Liberty Puzzles Linnea Pergola Left Bank Afternoon Liberty Puzzles David Newton Blue Forest,572,501,1,2,Liberty,Liberty,2,572,501,0,0,1073,1,0.5032156395255067,13.914621153954156
"Liberty Puzzles Paul Signac The Herb Market, Verona Liberty Puzzles Claude Monet The Artists Garden at Giverny",505,531,1,3,Liberty,Liberty,2,505,0,531,0,1036,2,1.0738406581092517,30.01519092635111
Ecru Puzzles Patricia Hopwood Wade Snowbirds Artifact Puzzles Kevin Sloan Naughty Bird,209,270,3,2,Artifact,Ecru,2,0,270,209,0,479,2,-0.03875275468503304,1.839347244279317
Liberty Puzzles Dr. Seuss Incidental Music for a New Year&#39;s Eve Party Ecru Puzzles Kristian Adam Pizza Boyz,616,387,3,1,Ecru,Liberty,2,387,0,616,0,1003,2,1.2064984336364106,2.353093991211088
Liberty Puzzles Sarah Gentry Abundance Liberty Puzzles A Resounding Success,569,513,1,3,Liberty,Liberty,2,569,0,513,0,1082,2,1.0837216723650367,3.308788945724792
Nautilus Puzzles Circle of Flowers Nautilus Puzzles  Summer Hummingbird,392,222,3,1,Nautilus,Nautilus,2,222,0,392,0,614,2,0.2823194223232603,5.395839032292535
Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,1,1,Artifact,Artifact,2,311,0,0,0,311,1,-1.9096371719642737,3.3089469595990857
Fools Gold Baffling Butterflies Joyful Nook Gallery Puzzles Thankful,100,153,2,1,unknown,unknown,2,153,100,0,0,253,1,-1.7620744589886255,4.78276972256875
Waterford Puzzles (Elms Puzzles) Fall Wreath BCB Puzzles Grannys Attic,80,150,2,1,Other-Hand-cut,Other-Hand-cut,2,150,80,0,0,230,1,-1.9133130459016374,4.783199481152511
II Ravens Puzzles Claude Monet Bridge At Argenteuil Zen Puzzles Sea Glass,121,125,2,2,Other-Laser-cut,Other-Laser-cut,2,0,246,0,0,246,2,-1.3463532818014319,0.3390194660877315
Stave Puzzles Edith Bingham Give Me A Buzz Whimsy Puzzles Singing Fish,41,100,2,1,Stave,Other-Laser-cut,2,100,41,0,0,141,1,-2.4728858860438754,0.1184860183881481
Starz Puzzles Cheri Lee Charlton Almost 60 Owls Starz Puzzles Christine Reichow Garden Magic 2,325,170,2,2,unknown,unknown,2,0,495,0,0,495,2,-0.3157778033900763,2.804399540778449
Artifact Puzzles Kevin Sloan The Messenger Artifact Puzzles Tomasz Pietrzyk Circle Of Time,313,220,2,1,Artifact,Artifact,2,220,313,0,0,533,1,-0.5674980499359691,2.3766118117673494
Artifact Puzzles Vikram Madan Stop And Smell The Daisies Ecru Puzzles Ryoko Meditating Skeleton,171,81,1,1,Artifact,Ecru,2,252,0,0,0,252,1,-2.142115517497793,0.2830466545564352
Chris Yates Remote Archipelago BCB Puzzles The Hat Shop,61,150,1,4,Other-Hand-cut,Other-Hand-cut,2,61,0,0,150,211,2,-0.9385026089948613,1.938953988055104
Mosaic Puzzles 18th Century French Tapestry Stave Puzzles All Shook Up,250,90,1,3,Stave,Other-Laser-cut,2,250,0,90,0,340,2,-1.2727453260412165,3.358523002203634
Mr. Gogo Puzzles Just A Challenge Mr. Gogo Puzzles Lucky Flower ,264,269,2,2,Other-Hand-cut,Other-Hand-cut,2,0,533,0,0,533,2,-0.19297411751299898,3.510615557919595
"Stave Puzzles My Special Tea Wentworth Puzzles The Library Chatsworth, Derbyshire",75,300,3,1,Stave,Wentworth,2,300,0,75,0,375,2,-1.2598893911892217,0.3639882298515625
Stave Puzzles Candy Thun Tropical Punch Whimsy Puzzles Lighthouse By The Sea,70,100,2,1,Stave,Other-Laser-cut,2,100,70,0,0,170,1,-2.1938813169443563,2.8380703857898264
BCB Puzzles Henry Victor Lesur Marchands Des Fleurs Black Bear Puzzles In Search Of Sea,300,350,2,2,Other-Hand-cut,Other-Hand-cut,2,0,650,0,0,650,2,0.15092792347071468,1.7871367003587384
Snowflake Puzzles Peacocks and Poppies BCB Puzzles Miko A Wonderful Day,500,300,2,1,Other-Hand-cut,Other-Hand-cut,2,300,500,0,0,800,1,0.15092792347071468,1.3383359286235996
Stave Puzzles Betsy Brown Riding High Hartmaze Puzzles Colorful Owl,180,209,3,1,Stave,Other-Laser-cut,2,209,0,180,0,389,2,-0.7541752277922594,3.2825369812434144
Shay Carmichael Puzzles Inchworm Shay Carmichael Puzzles Squirreled Away,100,150,3,2,unknown,unknown,2,0,150,100,0,250,2,-1.0764195969851362,0.7573500141346644
Mr. Gogo Puzzles Watermelon TurtleTeasers Melissa Lipton Colorado Aspens,443,157,4,4,Other-Hand-cut,Other-Hand-cut,2,0,0,0,600,600,4,1.3590521236351787,4.30315003405059
Stave Puzzles Flute Loop Stumpcraft Puzzles Travis Anderson Tea From The Void,130,253,4,1,Stave,Other-Laser-cut,2,253,0,0,130,383,2,-0.7065086244826448,4.3729752448132295
Mr. Gogo Cinema Challenge ,319,0,2,2,Other-Hand-cut,Other-Hand-cut,1,0,319,0,0,319,2,-0.9894345588579655,12.086020791415578
Chestnut And Hemlock Puzzles Mary Halym Two Apples On A Branch 3 Cat Max Puzzles,107,30,2,1,Other-Hand-cut,Other-Hand-cut,2,30,107,0,0,137,1,-2.1764324519629974,0.3839364298905671
BCB Puzzles Teapot and Teacups Snowflake Puzzles Koganeibashi no sekishō,120,511,3,2,Other-Hand-cut,Other-Hand-cut,2,0,511,120,0,631,2,0.2613095603874931,1.2641538413961342
Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2,300,0,447,0,747,2,0.5828409539039875,8.752108710055996
Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Paul Bond The Yogi,405,310,1,1,Artifact,Artifact,2,715,0,0,0,715,1,-0.8235329233237091,5.101154874021794
Liberty Puzzles Paris Air France Ecru Puzzles Robert Delaunay Eiffel Tower,483,300,2,1,Ecru,Liberty,2,300,483,0,0,783,1,0.10375576059840895,26.109309302126817
DaVici Puzzles Meal Time DaVici Puzzles Attraction,400,240,1,1,DaVici,DaVici,2,640,0,0,0,640,1,-0.9849561102785439,38.884006783978485
Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Justin Hillgrove Creature Ladder,412,187,3,1,Artifact,Artifact,2,187,0,412,0,599,2,0.31481919343831655,18.810489745569665
Artifact Puzzles Edward Hopper Nighthawks Artifact Puzzles Munch The Scream,374,232,2,2,Artifact,Artifact,2,0,606,0,0,606,2,0.02701358829242794,14.884344196594988
Artifact Puzzles Gore Icknield Way Artifact Puzzles Kevin Sloan The Gift Arrives,317,344,2,1,Artifact,Artifact,2,344,317,0,0,661,1,-0.335754098491338,29.808297265147672
Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1,0,619,0,0,619,2,0.06425041722427771,30.049822473650497
Liberty Puzzles Alex Beard The Louisiana Tree of Life Liberty Puzzles Canaletto The Thames and the City,555,609,2,2,Liberty,Liberty,2,0,1164,0,0,1164,2,1.2933984440109652,34.33958215757124
Artifact Puzzles Tyukanov Flying Bottle Artifact Puzzles Tyukanov Moon,300,300,2,3,Artifact,Artifact,2,0,300,300,0,600,2,0.4125178506240466,22.668696022403147
Liberty Puzzles Celebration Ecru Puzzles Awa Tsireh Animal Designs,408,105,2,1,Ecru,Liberty,2,105,408,0,0,513,1,-0.4330122806842476,55.74917977293732
Artifact Puzzles Daniel Merriam Tailspin (Discontinued Limited Edition) Ecru Puzzles Aaron Wolf The Kingdom,303,214,2,2,Artifact,Ecru,2,0,517,0,0,517,2,-0.24392326145909074,55.74917977293732
Artifact Puzzles Gordon Barker Seaside Artifact Puzzles Kate Swanson Sandpipers,242,161,1,1,Artifact,Artifact,2,403,0,0,0,403,1,-1.6013706070717426,2.036161903997662
Liberty Puzzles Linnea Pergola Machu Picchu ,670,0,2,2,Liberty,Liberty,1,0,670,0,0,670,2,0.20535206193735908,2.932825593005845
Artifact Puzzles Angie Rees The Skating Party Artifact Puzzle Tom Kidd Dunne Estates,502,423,2,1,Artifact,Artifact,2,423,502,0,0,925,1,0.31998268360960846,4.177893746634618
Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Artifact,Ecru,2,0,155,247,0,402,2,-0.21672381681472253,9.114564743164213
Artifact Puzzles Tyson Grumm Slacking Pandas Artifact Puzzles Utagawa Kuniyoshi Cats,224,258,1,3,Artifact,Artifact,2,224,0,258,0,482,2,-0.30255248640013027,7.024112938880903
Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Paul Bond The Yogi,405,310,1,1,Artifact,Artifact,2,715,0,0,0,715,1,-0.8235329233237091,8.060025804214352
Artifact Puzzles Vikram Madan Social Distancing Ecru Puzzles Kristian Adam Galapalooga Bay,228,291,3,2,Artifact,Ecru,2,0,291,228,0,519,2,0.10375576059840895,13.868806931834282
Artifact Puzzles Tomasz Pietrzyk Clocks Double-Sided Ecru Puzzles Emily Carr Tanoo,148,117,3,3,Artifact,Ecru,2,0,0,265,0,265,3,-0.6636991099106919,16.06757420562823
Artifact Puzzles Gore Icknield Way Artifact Puzzles Kevin Sloan The Gift Arrives,317,344,2,1,Artifact,Artifact,2,344,317,0,0,661,1,-0.335754098491338,4.061289131793438
Liberty Puzzles United Nations Tour of Jordan,239,200,1,1,Liberty,Liberty,2,439,0,0,0,439,1,-1.4939691340813375,0.1887893887210648
Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Justin Hillgrove Word Travels West,456,548,1,2,Artifact,Artifact,2,456,548,0,0,1004,1,0.4765630162001372,21.136967565552176
Ecru Puzzles Mystery Puzzle #16 Artifact Puzzles Jethro Buck Wild Things,331,530,2,3,Artifact,Ecru,2,0,331,530,0,861,2,1.222566432641649,17.038412833223855
Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Justin Hillgrove Creature Ladder,412,187,3,1,Artifact,Artifact,2,187,0,412,0,599,2,0.31481919343831655,46.24500726321287
Liberty Puzzles Sue Coccia Frog ,498,0,3,2,Liberty,Liberty,1,0,0,498,0,498,3,0.4050304170046288,45.48655156207691
Liberty Puzzles Dr. Seuss A Plethora of Fish ,470,0,2,2,Liberty,Liberty,1,0,470,0,0,470,2,-0.400144755823713,11.058805533914942
Wentworth Puzzles Nanook of the North Wentworth Puzzles Penguin Huddle,250,250,1,1,Wentworth,Wentworth,2,500,0,0,0,500,1,-1.3250350332787157,5.918429750976794
Wentworth Puzzles Jan Patrik Krasny Leopard in Jungle Wentworth Puzzles Rosiland Solomon Peacock of India,250,250,1,1,Wentworth,Wentworth,2,500,0,0,0,500,1,-1.3250350332787157,2.821382098993716
Artifact Puzzles Claire Henley Sailing Round The Mount Artifact Puzzles Angie Rees When Whales Set Sail,256,278,1,1,Artifact,Artifact,2,534,0,0,0,534,1,-1.2369590266947619,3.702923901308125
Nautilus Puzzles Oxana Zaika Midnight Falcon  ,373,0,3,2,Nautilus,Nautilus,1,0,0,373,0,373,3,-0.11085240292385369,3.965482371232928
Davici Puzzles Dear Lady Winter Davici Puzzles Russian Circus,180,330,1,1,DaVici,DaVici,2,510,0,0,0,510,1,-1.2987141309390098,2.99830043375206
Artifact Puzzles Karla Gerard Night Village Artifact Puzzles Karla Gerard Lively Landscape,164,221,1,1,Artifact,Artifact,2,385,0,0,0,385,1,-1.6575581574931109,2.973104542581701
Ecru Puzzles Iris Scott The Discussion Ecru Puzzles Nico Klopp Martigues,197,302,2,3,Ecru,Ecru,2,0,197,302,0,499,2,0.15092792347071468,6.999042612344549
Davici Puzzles Seasons ,500,0,2,2,DaVici,DaVici,1,0,500,0,0,500,2,-0.2992575406712612,5.113845772967986
Artifact Puzzles Kathryn Freeman Lullaby For Lions Artifact Puzzles Jill Bennet Fantastic Mr. Fox,363,267,1,1,Artifact,Artifact,2,630,0,0,0,630,1,-1.007445388808925,7.902593675732118
Stumpcraft Kim Smith Happy Holidays ,360,0,3,2,Other-Laser-cut,Other-Laser-cut,1,0,0,360,0,360,3,-0.17101392315117894,3.604031216703368
Mosaic Puzzles 18th Century French Tapestry Stave Puzzles All Shook Up,250,90,1,3,Stave,Other-Laser-cut,2,250,0,90,0,340,2,-1.2727453260412165,9.71851118402758
"Davici Puzzles The Sailor Cat Davici Puzzles Elementary, My Dear Watson!",135,150,1,1,DaVici,DaVici,2,285,0,0,0,285,1,-2.0079814759753853,6.802858601229525
